Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1985,NBA,4,78,Granger Hall,Temple,,,,,,,,,,,,,,,,
1985,NBA,5,102,Shawn Campbell,Weber State,,,,,,,,,,,,,,,,
1985,NBA,6,124,Charles Rayne,Temple,,,,,,,,,,,,,,,,
1985,NBA,7,148,Georgi Glouchkov,,49,772,239,163,32,.402,1.000,.574,15.8,4.9,3.3,0.7,-0.5,-0.029,-6.3,-0.8
1984,NBA,1,13,Jay Humphries,Colorado,788,23062,8772,2003,4339,.476,.297,.782,29.3,11.1,2.5,5.5,45.0,.094,-0.1,11.0
1984,NBA,2,36,Charles Jones,Louisville,201,3009,1015,758,206,.493,.111,.611,15.0,5.0,3.8,1.0,4.5,.072,-0.9,0.8
1984,NBA,3,59,Murray Jarman,Clemson,,,,,,,,,,,,,,,,
1984,NBA,4,82,Jeff Collins,UNLV,,,,,,,,,,,,,,,,
1984,NBA,5,105,Bill Flye,Richmond,,,,,,,,,,,,,,,,
1984,NBA,6,128,Herman Veal,Maryland,,,,,,,,,,,,,,,,
1984,NBA,7,151,Raymond Crenshaw,Oklahoma State,,,,,,,,,,,,,,,,
1984,NBA,8,174,Mark Fothergill,Maryland,,,,,,,,,,,,,,,,
1984,NBA,9,196,Buddy Cox,Bellarmine University,,,,,,,,,,,,,,,,
1984,NBA,10,218,Ezra Hill,Liberty,,,,,,,,,,,,,,,,
1983,NBA,2,28,Rod Foster,UCLA,207,3446,1562,258,479,.440,.298,.768,16.6,7.5,1.2,2.3,2.2,.031,-3.3,-1.1
1983,NBA,2,45,Paul Williams,Arizona State,,,,,,,,,,,,,,,,
1983,NBA,3,51,Dereck Whittenburg,NC State,,,,,,,,,,,,,,,,
1983,NBA,4,89,Sam Mosley,Nevada,,,,,,,,,,,,,,,,
1983,NBA,5,113,Rick Lamb,Illinois State,,,,,,,,,,,,,,,,
1983,NBA,6,135,Edward Bona,Fordham,,,,,,,,,,,,,,,,
1983,NBA,7,159,Fred Brown,VCU,,,,,,,,,,,,,,,,
1983,NBA,8,181,Mike Mulquin,Villanova,,,,,,,,,,,,,,,,
1983,NBA,9,204,Joe Dykstra,Western Illinois University,,,,,,,,,,,,,,,,
1983,NBA,10,224,Bo Overton,Oklahoma,,,,,,,,,,,,,,,,
1982,NBA,1,15,David Thirdkill,Bradley,179,1469,510,209,84,.457,.091,.565,8.2,2.8,1.2,0.5,1.3,.042,-4.9,-1.1
1982,NBA,2,39,Kevin Magee,University of California Irvine,,,,,,,,,,,,,,,,
1982,NBA,3,61,Charles Pittman,Maryland,234,3292,1060,718,204,.546,.000,.711,14.1,4.5,3.1,0.9,4.2,.062,-2.8,-0.7
1982,NBA,4,86,Rory White,University of South Alabama,324,5410,2387,749,232,.506,.077,.681,16.7,7.4,2.3,0.7,6.5,.058,-2.6,-0.9
1982,NBA,5,108,Marvin McCrary,Missouri,,,,,,,,,,,,,,,,
1982,NBA,6,130,Jake Bethany,Hardin-Simmons University,,,,,,,,,,,,,,,,
1982,NBA,7,155,Phil Ward,UNC Charlotte,,,,,,,,,,,,,,,,
1982,NBA,8,177,Rick Elrod,Georgetown College,,,,,,,,,,,,,,,,
1982,NBA,9,199,Ken Lyles,Washington,,,,,,,,,,,,,,,,
1982,NBA,10,221,Dale Wilkinson,Idaho State University,12,45,14,4,2,.250,.000,.857,3.8,1.2,0.3,0.2,-0.1,-0.124,-14.0,-0.1
1981,NBA,1,20,Larry Nance,Clemson,920,30697,15687,7352,2393,.546,.145,.755,33.4,17.1,8.0,2.6,109.6,.171,3.6,43.5
1981,NBA,3,62,Sam Clancy,Pitt,,,,,,,,,,,,,,,,
1981,NBA,3,66,Craig Dykema,Cal State Long Beach,32,103,43,12,15,.459,.500,.778,3.2,1.3,0.4,0.5,0.2,.095,-3.4,0.0
1981,NBA,5,112,Paul Heuerman,Michigan,,,,,,,,,,,,,,,,
1981,NBA,6,135,Pete Harris,Northeastern University,,,,,,,,,,,,,,,,
1981,NBA,7,158,David Williams,Southern University and A&M College,,,,,,,,,,,,,,,,
1981,NBA,8,180,Steve Risley,Indiana,,,,,,,,,,,,,,,,
1981,NBA,9,200,Brian Johnson,Colorado,,,,,,,,,,,,,,,,
1981,NBA,10,220,Felton Sealey,Oregon,,,,,,,,,,,,,,,,
1980,NBA,2,42,Kimberly Belton,Stanford,,,,,,,,,,,,,,,,
1980,NBA,3,59,John Campbell,Clemson,,,,,,,,,,,,,,,,
1980,NBA,3,65,Doug TRUE,California,,,,,,,,,,,,,,,,
1980,NBA,4,88,Leroy Stampley,Loyola Chicago,,,,,,,,,,,,,,,,
1980,NBA,5,111,Mark Stevens,Northern Arizona University,,,,,,,,,,,,,,,,
1980,NBA,6,134,Coby Leavitt,Utah,,,,,,,,,,,,,,,,
1980,NBA,7,157,Ron Williams,Montana-Western,,,,,,,,,,,,,,,,
1980,NBA,8,175,Jim Connolly,La Salle,,,,,,,,,,,,,,,,
1980,NBA,9,196,Keith French,North Park University,,,,,,,,,,,,,,,,
1980,NBA,10,211,Randy Carroll,Kansas,,,,,,,,,,,,,,,,
1979,NBA,1,22,Kyle Macy,Kentucky,551,14246,5259,1214,2198,.501,.337,.873,25.9,9.5,2.2,4.0,36.0,.121,0.7,9.6
1979,NBA,2,24,Johnny High,Nevada,274,4538,1396,617,525,.435,.105,.619,16.6,5.1,2.3,1.9,4.7,.050,-1.6,0.5
1979,NBA,3,64,Al Green,LSU,,,,,,,,,,,,,,,,
