Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
2002,NBA,1,1,Yao Ming,,486,15818,9247,4494,769,.524,.200,.833,32.5,19.0,9.2,1.6,65.9,.200,3.2,20.7
2002,NBA,1,15,Boštjan Nachbar,,317,5628,2252,836,283,.406,.375,.784,17.8,7.1,2.6,0.9,8.7,.074,-1.6,0.6
2002,NBA,2,38,Tito Maddox,Fresno State,9,35,11,7,5,.250,.000,.625,3.9,1.2,0.8,0.6,0.0,-0.011,-1.4,0.0
2001,NBA,1,13,Richard Jefferson (↳NJN),Arizona,1181,34293,14904,4720,2412,.464,.376,.768,29.0,12.6,4.0,2.0,83.0,.116,0.2,19.4
2001,NBA,1,18,Jason Collins (↳NJN),Stanford,735,14974,2621,2706,626,.411,.206,.647,20.4,3.6,3.7,0.9,20.1,.064,-3.7,-6.5
2001,NBA,1,23,Brandon Armstrong (↳NJN),Pepperdine,108,699,239,63,24,.352,.333,.600,6.5,2.2,0.6,0.2,-0.6,-0.039,-8.0,-1.0
2000,NBA,1,9,Joel Przybilla (↳MIL),Minnesota,592,11733,2293,3665,256,.552,.000,.557,19.8,3.9,6.2,0.4,23.0,.094,-1.7,0.8
2000,NBA,2,38,Eduardo Nájera (↳DAL),Oklahoma,619,11213,3052,2307,493,.481,.311,.671,18.1,4.9,3.7,0.8,24.7,.106,-0.9,3.0
1999,NBA,1,22,Kenny Thomas,New Mexico,632,17306,5876,4341,975,.465,.244,.699,27.4,9.3,6.9,1.5,31.2,.086,-1.3,3.1
1999,NBA,2,44,Tyrone Washington,Mississippi State,,,,,,,,,,,,,,,,
1999,NBA,2,50,Venson Hamilton,Nebraska,,,,,,,,,,,,,,,,
1998,NBA,1,14,Michael Dickerson,Arizona,212,7490,3257,609,553,.432,.402,.784,35.3,15.4,2.9,2.6,9.6,.061,-1.3,1.3
1998,NBA,1,16,Bryce Drew,Valparaiso,243,3970,1081,295,524,.382,.371,.830,16.3,4.4,1.2,2.2,2.4,.030,-3.1,-1.1
1998,NBA,1,18,Mirsad Türkcan,,17,90,33,33,5,.368,.000,.625,5.3,1.9,1.9,0.3,0.0,-0.019,-6.3,-0.1
1998,NBA,2,41,Cuttino Mobley,Rhode Island,747,27618,11964,2902,2015,.433,.378,.835,37.0,16.0,3.9,2.7,52.2,.091,-0.1,12.9
1997,NBA,1,24,Rodrick Rhodes,USC,72,1234,380,88,121,.347,.200,.620,17.1,5.3,1.2,1.7,-1.6,-0.064,-6.3,-1.3
1997,NBA,2,30,Serge Zwikker,UNC,,,,,,,,,,,,,,,,
1996,NBA,2,30,Othella Harrington,Georgetown,709,13924,5212,3130,443,.505,.000,.738,19.6,7.4,4.4,0.6,23.1,.080,-3.4,-4.9
1996,NBA,2,42,Randy Livingston,LSU,203,2684,773,282,415,.406,.351,.771,13.2,3.8,1.4,2.0,2.3,.041,-2.5,-0.3
1996,NBA,2,50,Terrell Bell,Georgia,,,,,,,,,,,,,,,,
1995,NBA,2,41,Erik Meek,Duke,,,,,,,,,,,,,,,,
1994,NBA,2,53,Albert Burditt,Texas,,,,,,,,,,,,,,,,
1993,NBA,1,24,Sam Cassell,Florida State,993,29812,15635,3221,5939,.454,.331,.861,30.0,15.7,3.2,6.0,87.5,.141,1.8,28.8
1993,NBA,2,46,Richard Petruška,UCLA,22,92,53,31,1,.435,.467,.750,4.2,2.4,1.4,0.0,0.0,-0.014,-8.2,-0.1
1993,NBA,2,50,Marcelo Nicola,,,,,,,,,,,,,,,,,
1992,NBA,1,11,Robert Horry,Alabama,1107,27069,7715,5269,2343,.425,.341,.726,24.5,7.0,4.8,2.1,66.3,.118,1.9,26.4
1992,NBA,2,41,Popeye Jones,Murray State,535,12579,3726,3981,696,.447,.281,.751,23.5,7.0,7.4,1.3,22.0,.084,-2.7,-2.1
1992,NBA,2,53,Curtis Blair,Richmond,,,,,,,,,,,,,,,,
1991,NBA,1,20,John Turner,Phillips University,42,345,117,78,12,.439,,.525,8.2,2.8,1.9,0.3,-0.1,-0.021,-7.9,-0.5
1991,NBA,2,47,Keith Hughes,Rutgers University,,,,,,,,,,,,,,,,
1991,NBA,2,51,Žan Tabak,,247,3607,1233,883,165,.506,.000,.525,14.6,5.0,3.6,0.7,2.4,.032,-4.9,-2.7
1990,NBA,1,12,Alec Kessler (↳MIA),Georgia,210,2937,1084,751,81,.426,.417,.744,14.0,5.2,3.6,0.4,2.0,.033,-5.9,-2.8
1988,NBA,1,16,Derrick Chievous,Missouri,154,2240,1086,364,110,.443,.242,.755,14.5,7.1,2.4,0.7,2.7,.057,-3.2,-0.7
1987,NBA,2,35,Doug Lee,Purdue,73,415,168,42,32,.412,.310,.700,5.7,2.3,0.6,0.4,0.7,.086,-2.4,0.0
1987,NBA,4,82,Joe Niego,Lewis (IL),,,,,,,,,,,,,,,,
1987,NBA,5,104,Andre LaFleur,Northeastern University,,,,,,,,,,,,,,,,
1987,NBA,6,129,Fred Jenkins,Tennessee,,,,,,,,,,,,,,,,
1987,NBA,7,151,Clarence Grier,Campbell,,,,,,,,,,,,,,,,
1986,NBA,1,20,Buck Johnson,Alabama,505,11849,4617,1760,856,.488,.113,.738,23.5,9.1,3.5,1.7,20.8,.084,-1.4,1.7
1986,NBA,2,43,Dave Feitl,Texas-El Paso,275,3001,1192,815,125,.433,.000,.751,10.9,4.3,3.0,0.5,1.4,.022,-5.8,-2.9
1986,NBA,3,66,Anthony Bowie,Oklahoma,461,8349,2945,1021,840,.475,.318,.824,18.1,6.4,2.2,1.8,12.3,.070,-1.3,1.4
1986,NBA,4,89,Conner Henry,UC Santa Barbara,93,756,305,83,102,.378,.379,.757,8.1,3.3,0.9,1.1,0.1,.007,-3.8,-0.3
1986,NBA,5,112,Andre Banks,Iowa,,,,,,,,,,,,,,,,
1986,NBA,6,135,Robert Worthy,Chancellor University,,,,,,,,,,,,,,,,
1986,NBA,7,158,Rick Olson,Wisconsin,,,,,,,,,,,,,,,,
1985,NBA,1,19,Steve Harris,Tulsa,207,2840,1440,365,238,.434,.050,.842,13.7,7.0,1.8,1.1,3.1,.053,-2.6,-0.4
1985,NBA,3,54,Sam Mitchell,Mercer University,994,22257,8636,3711,1089,.447,.223,.784,22.4,8.7,3.7,1.1,41.7,.090,-2.5,-3.1
1985,NBA,3,57,Michael Payne,Iowa,,,,,,,,,,,,,,,,
1985,NBA,4,88,Mike Brooks,Tennessee,,,,,,,,,,,,,,,,
1985,NBA,6,134,Sam Potter,Oral Roberts,,,,,,,,,,,,,,,,
1984,NBA,1,1,Hakeem Olajuwon,Houston,1238,44222,26946,13748,3058,.512,.202,.712,35.7,21.8,11.1,2.5,162.8,.177,4.6,74.2
1984,NBA,3,51,Jim Petersen,Minnesota,491,9802,3397,2354,487,.486,.071,.725,20.0,6.9,4.8,1.0,13.8,.067,-2.7,-1.6
1984,NBA,4,74,Willie Jackson,Centenary (LA),,,,,,,,,,,,,,,,
1984,NBA,5,97,Al McClain,University of New Hampshire,,,,,,,,,,,,,,,,
1984,NBA,7,143,Joedy Gardner,Cal State Long Beach,,,,,,,,,,,,,,,,
1984,NBA,8,166,Greg Wolff,Angelo State University,,,,,,,,,,,,,,,,
1984,NBA,9,188,Bill Coon,Presbyterian College,,,,,,,,,,,,,,,,
1984,NBA,10,210,Robert Turner,Canisius,,,,,,,,,,,,,,,,
1983,NBA,1,1,Ralph Sampson,Virginia,456,13591,7039,4011,1038,.486,.172,.661,29.8,15.4,8.8,2.3,20.1,.071,-0.6,5.0
