Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1980,NBA,10,213,Joe Hand,King's College (Pennsylvania),,,,,,,,,,,,,,,,
1979,NBA,1,16,Jim Spanarkel,Duke,259,5290,2505,652,572,.470,.250,.855,20.4,9.7,2.5,2.2,12.3,.112,0.7,3.7
1979,NBA,2,36,Clint Richardson,Seattle University,586,11818,4084,1378,1461,.463,.244,.770,20.2,7.0,2.4,2.5,16.6,.067,-1.5,1.6
1979,NBA,2,37,Bernard Toone,Marquette,23,124,55,34,12,.359,.143,.800,5.4,2.4,1.5,0.5,-0.1,-0.036,-5.4,-0.1
1979,NBA,3,58,Earl Cureton,Detroit Mercy,674,12420,3620,3172,678,.473,.000,.538,18.4,5.4,4.7,1.0,14.4,.056,-2.7,-2.1
1979,NBA,4,83,Mike Niles,Cal State Fullerton,44,231,115,58,15,.348,.500,.459,5.3,2.6,1.3,0.3,-0.3,-0.062,-8.8,-0.5
1979,NBA,5,103,Carl McPipe,Nebraska,,,,,,,,,,,,,,,,
1979,NBA,6,123,Dan Hartshorne,Oregon,,,,,,,,,,,,,,,,
1979,NBA,7,142,Bobby Willis,Penn,,,,,,,,,,,,,,,,
1979,NBA,8,163,Rick Raivio,University of Portland,,,,,,,,,,,,,,,,
1979,NBA,9,180,Coby Leavitt,Utah,,,,,,,,,,,,,,,,
1979,NBA,10,198,Keith McCord,UAB,2,9,4,2,1,.500,,,4.5,2.0,1.0,0.5,0.0,-0.136,-4.6,0.0
1978,NBA,2,36,Maurice Cheeks,West Texas A&M University,1101,34845,12195,3088,7392,.523,,.793,31.6,11.1,2.8,6.7,103.5,.143,2.8,42.1
1978,NBA,2,43,Glenn Hagan,St. Bonaventure,4,25,7,4,8,.429,,1.000,6.3,1.8,1.0,2.0,0.1,.201,-2.7,0.0
1978,NBA,4,87,Brett Vroman,UNLV,11,93,34,25,9,.370,.000,.737,8.5,3.1,2.3,0.8,0.1,.048,-3.6,0.0
1978,NBA,5,109,Mark Haymore,UMass,,,,,,,,,,,,,,,,
1978,NBA,6,130,Osborne Lockhart,Minnesota,,,,,,,,,,,,,,,,
1978,NBA,7,151,Anthony Murray,Alabama,,,,,,,,,,,,,,,,
1978,NBA,8,169,Alan Cunningham,Colorado State,,,,,,,,,,,,,,,,
1978,NBA,10,201,Dennis James,Widener University,,,,,,,,,,,,,,,,
1977,NBA,1,20,Glenn Mosley,Seton Hall,32,242,98,69,21,.409,,.578,7.6,3.1,2.2,0.7,0.2,.042,-2.9,-0.1
1977,NBA,2,25,Wilson Washington,Old Dominion,100,1700,731,450,57,.497,,.605,17.0,7.3,4.5,0.6,2.1,.060,-2.4,-0.2
1977,NBA,2,42,Bob Elliott,Arizona,141,2324,980,502,204,.494,,.649,16.5,7.0,3.6,1.4,3.0,.063,-2.1,0.0
1977,NBA,2,43,Herm Harris,Arizona,,,,,,,,,,,,,,,,
1977,NBA,3,64,Arnold Dugger,Oral Roberts,,,,,,,,,,,,,,,,
1977,NBA,4,86,Jeff Jonas,Utah,,,,,,,,,,,,,,,,
1977,NBA,5,108,Teko Wynder,Tulsa,,,,,,,,,,,,,,,,
1977,NBA,6,129,George Gibson,Winston-Salem State,,,,,,,,,,,,,,,,
1977,NBA,7,149,Dennis Forrest,Nebraska-Omaha,,,,,,,,,,,,,,,,
1977,NBA,8,168,John Olive,Villanova,35,204,44,20,3,.310,,.783,5.8,1.3,0.6,0.1,-0.2,-0.058,-6.4,-0.3
1976,NBA,1,12,Terry Furlow,Michigan State,239,4809,2550,507,568,.459,,.862,20.1,10.7,2.1,2.4,7.3,.073,0.0,2.4
1976,NBA,3,47,Ron Norwood,DePaul,,,,,,,,,,,,,,,,
1976,NBA,4,64,Freeman Blade,Montana State University Billings,,,,,,,,,,,,,,,,
1976,NBA,5,81,Jeff Brown,Missouri Western State College,,,,,,,,,,,,,,,,
1976,NBA,6,99,Mike Dunleavy,South Carolina,438,8428,3496,689,1723,.467,,.810,19.2,8.0,1.6,3.9,16.1,.092,-0.7,2.9
1976,NBA,7,117,Phil Walker,Millersville,40,384,178,52,54,.354,,.667,9.6,4.5,1.3,1.4,-0.4,-0.045,-4.6,-0.3
1976,NBA,8,135,Lee Dixon,Hardin-Simmons University,,,,,,,,,,,,,,,,
1976,NBA,9,152,Fly Williams,Austin Peay State University,,,,,,,,,,,,,,,,
1976,NBA,10,168,Ed Stefanski,Penn,,,,,,,,,,,,,,,,
1975,NBA,1,5,Darryl Dawkins,,726,17235,8733,4432,917,.572,,.685,23.7,12.0,6.1,1.3,46.4,.129,-0.2,7.8
1975,NBA,2,23,World B. Free,Guilford College,886,26893,17955,2430,3319,.456,,.753,30.4,20.3,2.7,3.7,67.7,.121,1.2,22.0
1975,NBA,3,39,Jimmie Baker,Hawaii,,,,,,,,,,,,,,,,
1975,NBA,3,41,Charles Cleveland,Alabama,,,,,,,,,,,,,,,,
1975,NBA,4,59,Louis Dunbar,Houston,,,,,,,,,,,,,,,,
1975,NBA,5,77,Ken Tyler,Gonzaga,,,,,,,,,,,,,,,,
1975,NBA,6,95,Ken Alston,Valdosta State University,,,,,,,,,,,,,,,,
1975,NBA,7,113,Mike Flynn,Kentucky,144,2279,896,304,321,.440,,.653,15.8,6.2,2.1,2.2,2.6,.054,-0.9,0.6
1975,NBA,8,131,Freeman Blade,Montana State University Billings,,,,,,,,,,,,,,,,
1975,NBA,9,148,Larry Haralson,Drake University,,,,,,,,,,,,,,,,
1975,NBA,10,164,Ric Reed,Azusa Pacific University,,,,,,,,,,,,,,,,
1974,NBA,1,2,Marvin Barnes (↳CAR),Providence,171,3718,1569,946,252,.442,,.672,21.7,9.2,5.5,1.5,4.4,.057,-1.7,0.3
1974,NBA,2,19,Don Smith,Dayton,54,538,283,30,47,.408,,1.000,10.0,5.2,0.6,0.9,0.0,.004,-3.3,-0.2
1974,NBA,3,37,Connie Norman,Arizona,99,1213,595,145,94,.439,,.820,12.3,6.0,1.5,0.9,1.2,.047,-2.5,-0.1
1974,NBA,3,42,Harvey Catchings,Hardin-Simmons University,725,13182,2335,3639,608,.435,,.647,18.2,3.2,5.0,0.8,21.2,.077,-0.8,4.1
1974,NBA,4,55,Butch Taylor,Jacksonville University,,,,,,,,,,,,,,,,
1974,NBA,5,73,Gary Crowthers,Hardin-Simmons University,,,,,,,,,,,,,,,,
1974,NBA,6,91,Mike Westra,USC,,,,,,,,,,,,,,,,
1974,NBA,7,109,Dave Stoczynski,Gannon University,,,,,,,,,,,,,,,,
1974,NBA,8,127,Jimmy Powell,Middle Tennessee,,,,,,,,,,,,,,,,
1974,NBA,9,145,Perry Warbington,Georgia Southern University,5,70,10,8,16,.190,,1.000,14.0,2.0,1.6,3.2,-0.3,-0.178,-6.6,-0.2
1974,NBA,10,162,Larry Witherspoon,Towson University,,,,,,,,,,,,,,,,
1973,NBA,1,1,Doug Collins,Illinois State,415,13945,7427,1339,1368,.501,,.833,33.6,17.9,3.2,3.3,38.0,.131,0.4,8.4
1973,NBA,1,18,Raymond Lewis,California State University Los Angeles,,,,,,,,,,,,,,,,
1973,NBA,2,21,Allan Bristow,Virginia Tech,648,13277,5122,2613,2098,.460,,.798,20.5,7.9,4.0,3.2,22.7,.082,-0.2,6.2
1973,NBA,2,22,George McGinnis,Indiana,528,16194,9090,5177,1985,.448,,.651,30.7,17.2,9.8,3.8,36.2,.107,1.2,13.1
1973,NBA,2,32,Caldwell Jones,Albany State University,1068,26474,6589,7663,1347,.473,,.753,24.8,6.2,7.2,1.3,44.3,.080,-1.5,3.7
1973,NBA,4,53,Darryl Minniefield,New Mexico,,,,,,,,,,,,,,,,
1973,NBA,5,70,Reggie Royals,Florida State,,,,,,,,,,,,,,,,
1973,NBA,6,87,Sterling Wright,Lincoln University (PA),,,,,,,,,,,,,,,,
1973,NBA,7,104,James Greene,Kentucky Wesleyan College,,,,,,,,,,,,,,,,
1973,NBA,8,121,Dave Langston,Drake University,,,,,,,,,,,,,,,,
1973,NBA,9,138,Harvey Catchings,Hardin-Simmons University,725,13182,2335,3639,608,.435,,.647,18.2,3.2,5.0,0.8,21.2,.077,-0.8,4.1
1973,NBA,10,152,Abe Steward,Jacksonville University,,,,,,,,,,,,,,,,
1973,NBA,11,166,Rod Freeman,Vanderbilt,35,265,106,54,14,.379,,.683,7.6,3.0,1.5,0.4,0.0,.000,-4.2,-0.2
1973,NBA,12,175,Connie Warren,Xavier,,,,,,,,,,,,,,,,
1973,NBA,13,183,Jim Crawford,La Salle,,,,,,,,,,,,,,,,
1973,NBA,14,189,Ernie Johnson,Michigan,,,,,,,,,,,,,,,,
1973,NBA,15,194,Lionel Harris,Cincinnati,,,,,,,,,,,,,,,,
1973,NBA,16,199,Larry Robinson,Tennessee,,,,,,,,,,,,,,,,
1973,NBA,17,203,Tony Prince,St. John's,,,,,,,,,,,,,,,,
1972,NBA,1,5,Freddie Boyd,Oregon State,327,7723,2784,533,986,.414,,.667,23.6,8.5,1.6,3.0,1.4,.009,-3.3,-1.8
1972,NBA,3,36,Charlie Tharpe,Belhaven College,,,,,,,,,,,,,,,,
1972,NBA,4,52,Marshall Wingate,Niagara University,,,,,,,,,,,,,,,,
1972,NBA,5,69,Joe Bynes,University of Arkansas at Pine Bluff,,,,,,,,,,,,,,,,
1972,NBA,6,85,John Glover,Wiley College,,,,,,,,,,,,,,,,
1972,NBA,7,103,Curtis Pritchett,Saint Augustine's College,,,,,,,,,,,,,,,,
1972,NBA,8,118,Jim Kopp,Rockhurst University,,,,,,,,,,,,,,,,
1972,NBA,9,135,Rod Murray,UCLA,,,,,,,,,,,,,,,,
1972,NBA,10,147,Gary Watson,Wisconsin,,,,,,,,,,,,,,,,
1971,NBA,1,12,Dana Lewis,Tulsa,,,,,,,,,,,,,,,,
1971,NBA,2,33,Marvin Stewart,Nebraska,,,,,,,,,,,,,,,,
1971,NBA,3,46,Dave Wohl,Penn,410,8142,2553,558,1397,.430,,.750,19.9,6.2,1.4,3.4,6.1,.036,-3.1,-1.4
1971,NBA,4,63,Erwin Johnson,Augusta State University,,,,,,,,,,,,,,,,
1971,NBA,5,80,Richard Hood,Phillips University,,,,,,,,,,,,,,,,
1971,NBA,6,97,Jake Jones,Assumption College,17,202,76,26,12,.389,,.645,11.9,4.5,1.5,0.7,0.0,-0.009,,
1971,NBA,7,114,Curtis Ford,Northeastern State University,,,,,,,,,,,,,,,,
1971,NBA,8,131,Barry Yates,Maryland,24,144,69,40,7,.373,,.636,6.0,2.9,1.7,0.3,-0.2,-0.075,,
1971,NBA,9,147,Tom Lee,Arizona,,,,,,,,,,,,,,,,
1971,NBA,10,163,Jim Dinwiddie,Kentucky,,,,,,,,,,,,,,,,
1971,NBA,11,178,Dana Pagett,USC,,,,,,,,,,,,,,,,
1971,NBA,12,191,Ken Kowall,Ohio University,,,,,,,,,,,,,,,,
1971,NBA,13,203,Hank Commodore,Northwestern Oklahoma State University,,,,,,,,,,,,,,,,
1970,NBA,1,12,Al Henry,Wisconsin,49,447,194,148,8,.426,,.700,9.1,4.0,3.0,0.2,0.7,.074,,
1970,NBA,3,46,Dennis Awtrey,Santa Clara,733,14159,3516,3342,1467,.459,,.652,19.3,4.8,4.6,2.0,22.4,.076,-1.1,2.2
1970,NBA,4,63,Dan Crenshaw,Alabama State University,,,,,,,,,,,,,,,,
1970,NBA,5,80,Perry Wallace,Vanderbilt,,,,,,,,,,,,,,,,
1970,NBA,6,97,Jerry Venable,Kansas State,,,,,,,,,,,,,,,,
1970,NBA,7,114,Carlton Poole,Philadelphia University,,,,,,,,,,,,,,,,
1970,NBA,8,131,Fran O'Hanlon,Villanova,,,,,,,,,,,,,,,,
1970,NBA,9,148,Mike Hauer,Saint Joseph's,,,,,,,,,,,,,,,,
1970,NBA,10,165,Gordon Stiles,American University,,,,,,,,,,,,,,,,
1970,NBA,11,180,David Whitley,Tufts University,,,,,,,,,,,,,,,,
1969,NBA,1,13,Bud Ogden,Santa Clara,74,490,257,106,48,.445,,.692,6.6,3.5,1.4,0.6,0.7,.072,,
1969,NBA,2,28,Willie Taylor,LeMoyne College,,,,,,,,,,,,,,,,
1969,NBA,3,42,Mike Grosso,Louisville,,,,,,,,,,,,,,,,
