Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
2007,NBA,1,6,Yi Jianlian,,272,6038,2148,1339,192,.404,.333,.780,22.2,7.9,4.9,0.7,3.1,.025,-4.3,-3.5
2007,NBA,2,56,Ramon Sessions,Nevada,691,16119,7141,1840,2807,.434,.316,.791,23.3,10.3,2.7,4.1,28.8,.086,-0.7,5.2
2006,NBA,2,39,David Noel,UNC,68,792,184,123,65,.367,.321,.860,11.6,2.7,1.8,1.0,0.4,.024,-3.1,-0.2
2005,NBA,1,1,Andrew Bogut,Utah,706,19862,6808,6112,1546,.535,.120,.557,28.1,9.6,8.7,2.2,50.6,.122,1.2,16.0
2005,NBA,2,36,Ersan İlyasova,,825,18957,8364,4661,908,.443,.367,.777,23.0,10.1,5.6,1.1,48.8,.124,-0.1,9.0
2003,NBA,1,8,T.J. Ford,Texas,429,11882,4797,1331,2495,.433,.289,.815,27.7,11.2,3.1,5.8,16.9,.068,-0.4,4.6
2003,NBA,2,35,Szymon Szewczyk,,,,,,,,,,,,,,,,,
2003,NBA,2,43,Keith Bogans (↳ORL),Kentucky,671,14527,4257,1817,866,.394,.353,.716,21.6,6.3,2.7,1.3,20.4,.068,-1.5,1.9
2002,NBA,1,13,Marcus Haislip,Tennessee,89,854,311,131,16,.437,.350,.659,9.6,3.5,1.5,0.2,0.5,.026,-4.7,-0.6
2002,NBA,2,34,Dan Gadzuric,UCLA,527,7793,2465,2326,196,.500,.000,.498,14.8,4.7,4.4,0.4,15.8,.097,-2.3,-0.7
2002,NBA,2,42,Ronald Murray,Shaw,487,11077,4817,1006,1096,.414,.304,.725,22.7,9.9,2.1,2.3,8.5,.037,-2.2,-0.5
2002,NBA,2,48,Chris Owens (↳MEM),Texas,1,6,4,1,0,.667,,,6.0,4.0,1.0,0.0,0.0,-0.032,-0.5,0.0
2001,NBA,2,52,Andre Hutson,Michigan State,,,,,,,,,,,,,,,,
2000,NBA,1,15,Jason Collier (↳HOU),Georgia Tech,151,2178,841,443,51,.455,.350,.738,14.4,5.6,2.9,0.3,1.9,.042,-5.4,-1.9
2000,NBA,2,43,Michael Redd,Ohio State,629,20104,11972,2411,1338,.447,.380,.838,32.0,19.0,3.8,2.1,55.9,.134,2.2,21.4
2000,NBA,2,49,Jason Hart,Syracuse,341,5289,1623,567,774,.417,.315,.788,15.5,4.8,1.7,2.3,8.6,.078,-1.2,1.0
1999,NBA,2,48,Galen Young,UNC Charlotte,,,,,,,,,,,,,,,,
1998,NBA,1,9,Dirk Nowitzki (↳DAL),,1522,51368,31560,11489,3651,.471,.380,.879,33.8,20.7,7.5,2.4,206.3,.193,4.5,84.8
1998,NBA,1,19,Pat Garrity (↳PHO ↳DAL),Notre Dame,552,11062,4017,1457,443,.417,.398,.806,20.0,7.3,2.6,0.8,18.7,.081,-1.8,0.5
