Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1980,NBA,2,46,Arnette Hallman,Purdue,,,,,,,,,,,,,,,,
1980,NBA,3,54,Ron Perry,Holy Cross,,,,,,,,,,,,,,,,
1980,NBA,3,69,Donald Newman,Idaho,,,,,,,,,,,,,,,,
1980,NBA,4,92,Kevin Hamilton,Iona College,,,,,,,,,,,,,,,,
1980,NBA,5,115,Rufus Harris,University of Maine,,,,,,,,,,,,,,,,
1980,NBA,6,138,Kenny Evans,Norfolk State,,,,,,,,,,,,,,,,
1980,NBA,7,160,Les Henson,Virginia Tech,,,,,,,,,,,,,,,,
1980,NBA,8,179,Steve Wright,Boston University,,,,,,,,,,,,,,,,
1980,NBA,9,199,Brian Jung,Northwestern,,,,,,,,,,,,,,,,
1980,NBA,10,214,John Nolan,Providence,,,,,,,,,,,,,,,,
1979,NBA,3,53,Wayne Kreklow,Drake University,25,100,30,12,9,.234,.250,.700,4.0,1.2,0.5,0.4,-0.3,-0.167,-8.8,-0.3
1979,NBA,3,61,Ernesto Malcolm,Briar Cliff University,,,,,,,,,,,,,,,,
1979,NBA,4,68,Nick Galis,Seton Hall,,,,,,,,,,,,,,,,
1979,NBA,5,90,Jimmy Allen,University of New Haven,,,,,,,,,,,,,,,,
1979,NBA,6,110,Marvin Delph,Arkansas,,,,,,,,,,,,,,,,
1979,NBA,7,130,Steve Castellan,Virginia,,,,,,,,,,,,,,,,
1979,NBA,8,149,Glenn Sudhop,NC State,,,,,,,,,,,,,,,,
1979,NBA,9,168,Kevin Sinnett,United States Naval Academy,,,,,,,,,,,,,,,,
1979,NBA,10,186,Alton Byrd,Columbia University,,,,,,,,,,,,,,,,
1978,NBA,1,6,Larry Bird,Indiana State University,897,34443,21791,8974,5695,.496,.376,.886,38.4,24.3,10.0,6.3,145.8,.203,6.9,77.2
1978,NBA,1,8,Freeman Williams (↳SDC),Portland State,323,6606,4738,510,516,.467,,.824,20.5,14.7,1.6,1.6,10.0,.072,-0.5,2.4
1978,NBA,2,30,Jeff Judkins,Utah,272,3421,1482,427,282,.478,,.812,12.6,5.4,1.6,1.0,6.3,.088,-1.1,0.8
1978,NBA,3,50,Dana Skinner,Merrimack College,,,,,,,,,,,,,,,,
1978,NBA,4,72,Dave Nelson,Bloomfield College,,,,,,,,,,,,,,,,
1978,NBA,5,94,Greg Tynes,Seton Hall,,,,,,,,,,,,,,,,
1978,NBA,6,116,Dave Winey,Minnesota,,,,,,,,,,,,,,,,
1978,NBA,7,137,Steve Balkun,Fairfield,,,,,,,,,,,,,,,,
1978,NBA,8,156,Kim Fisher,Fairfield,,,,,,,,,,,,,,,,
1978,NBA,9,173,Les Anderson,George Washington,,,,,,,,,,,,,,,,
1978,NBA,10,188,Walter Harrigan,Brandeis University,,,,,,,,,,,,,,,,
1977,NBA,1,12,Cedric Maxwell,UNC Charlotte,835,23769,10465,5261,1862,.546,,.784,28.5,12.5,6.3,2.2,78.5,.159,1.7,22.1
1977,NBA,3,56,Skip Brown,Wake Forest,,,,,,,,,,,,,,,,
1977,NBA,4,78,Jeff Cummings,Tulane,,,,,,,,,,,,,,,,
1977,NBA,5,100,Bill Langloh,Virginia,,,,,,,,,,,,,,,,
