Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1971,NBA,19,237,Greg Jenkins,Shaw,,,,,,,,,,,,,,,,
1970,NBA,1,1,Bob Lanier,St. Bonaventure,959,32103,19248,9698,3007,.514,,.767,33.5,20.1,10.1,3.1,117.1,.175,4.5,39.4
1970,NBA,2,32,Ken Warzynski,DePaul,,,,,,,,,,,,,,,,
1970,NBA,3,37,Bob St. Pierre,Hanover College,,,,,,,,,,,,,,,,
1970,NBA,3,47,Jim Hayes,Boston University,,,,,,,,,,,,,,,,
1970,NBA,5,71,Bill Jankans,Cal State Long Beach,,,,,,,,,,,,,,,,
1970,NBA,6,88,Sevira Brown,DePaul,,,,,,,,,,,,,,,,
1970,NBA,7,105,Marv Copeland,Shaw College (MI),,,,,,,,,,,,,,,,
1970,NBA,8,122,Dan Issel,Kentucky,718,22342,14659,5707,1804,.506,,.797,31.1,20.4,7.9,2.5,82.3,.177,2.3,24.3
1970,NBA,9,139,Alex Winn,Dartmouth College,,,,,,,,,,,,,,,,
1970,NBA,10,156,Bruce Chapman,UNLV,,,,,,,,,,,,,,,,
1970,NBA,11,172,Rick Anheuser,NC State,,,,,,,,,,,,,,,,
1970,NBA,12,185,Don Ogletree,Cincinnati,,,,,,,,,,,,,,,,
1970,NBA,13,195,Ernest Hardy,Harvard University,,,,,,,,,,,,,,,,
1970,NBA,14,205,Randy Smith,Buffalo State,976,31444,16262,3597,4487,.470,,.781,32.2,16.7,3.7,4.6,60.1,.092,0.4,16.0
1970,NBA,15,215,Denis Clark,Springfield College,,,,,,,,,,,,,,,,
1970,NBA,16,224,Harvey Mariatt,Eastern Michigan,61,746,225,86,94,.373,,.850,12.2,3.7,1.4,1.5,-0.1,-0.007,,
1969,NBA,1,4,Terry Driscoll,Boston College,244,3281,1015,1026,189,.425,,.690,13.4,4.2,4.2,0.8,5.0,.074,-1.6,0.0
1969,NBA,2,19,Willie Norwood,Alcorn State,430,7341,3209,1597,364,.488,,.697,17.1,7.5,3.7,0.8,17.6,.115,-0.8,1.5
1969,NBA,4,47,Ted Wierman,Washington State,,,,,,,,,,,,,,,,
1969,NBA,5,61,Steve Mix,Toledo,787,18827,8355,4159,1393,.498,,.803,23.9,10.6,5.3,1.8,57.6,.147,1.8,17.1
1969,NBA,6,75,Larry Jeffries,Trinity University,,,,,,,,,,,,,,,,
1969,NBA,7,89,Steve Vandenberg,Duke,,,,,,,,,,,,,,,,
1969,NBA,8,103,Bob Arnzen,Notre Dame,55,594,301,152,24,.462,,.865,10.8,5.5,2.8,0.4,1.0,.082,,
1969,NBA,9,117,George Reynolds,Houston,10,44,21,14,12,.421,,.714,4.4,2.1,1.4,1.2,0.1,.055,,
1969,NBA,10,131,Bill English,Winston-Salem State,,,,,,,,,,,,,,,,
1969,NBA,11,145,Rusty Clark,UNC,,,,,,,,,,,,,,,,
1968,NBA,1,6,Otto Moore,University of Texas Rio Grande Valley,682,16893,5616,5575,1060,.453,,.609,24.8,8.2,8.2,1.6,24.7,.070,0.4,3.9
1968,NBA,2,20,Manny Leaks,Niagara University,135,3375,1114,921,120,.391,,.714,25.0,8.3,6.8,0.9,1.0,.014,-3.4,-0.3
1968,NBA,3,25,Don Dee,Saint Mary of the Plains College,,,,,,,,,,,,,,,,
1968,NBA,4,42,Rich Niemann,Saint Louis,40,290,113,106,18,.414,,.778,7.3,2.8,2.7,0.5,0.3,.042,,
1968,NBA,5,56,Carl Fuller,Bethune-Cookman College,,,,,,,,,,,,,,,,
1968,NBA,6,70,Wally Anderzunas,Creighton,44,370,159,82,9,.392,,.630,8.4,3.6,1.9,0.2,-0.2,-0.023,,
1968,NBA,7,84,Larry Newbold,Long Island University,,,,,,,,,,,,,,,,
1968,NBA,8,98,Harry Laurie,Saint Peter's College,,,,,,,,,,,,,,,,
1968,NBA,9,112,Vaughn Harper,Syracuse,,,,,,,,,,,,,,,,
1968,NBA,10,126,Tom Baack,Nebraska,,,,,,,,,,,,,,,,
1967,NBA,1,1,Jimmy Walker,Providence,698,23590,11655,1860,2429,.461,,.829,33.8,16.7,2.7,3.5,42.9,.087,-1.4,1.4
1967,NBA,1,4,Sonny Dove,St. John's,57,398,174,114,23,.394,,.581,7.0,3.1,2.0,0.4,0.0,-0.003,,
1967,NBA,2,14,Steve Sullivan,Georgetown,,,,,,,,,,,,,,,,
1967,NBA,3,21,Darrell Hardy,Baylor,,,,,,,,,,,,,,,,
1967,NBA,4,33,Ronald Franz,Kansas,,,,,,,,,,,,,,,,
1967,NBA,5,45,Paul Long,Wake Forest,71,436,274,57,54,.464,,.753,6.1,3.9,0.8,0.8,1.0,.111,,
1967,NBA,6,57,Vaughn Harper,Syracuse,,,,,,,,,,,,,,,,
1967,NBA,7,69,Bobby Lloyd,Rutgers University,,,,,,,,,,,,,,,,
1967,NBA,8,81,George Carter,St. Bonaventure,1,5,3,0,1,.500,,1.000,5.0,3.0,0.0,1.0,0.0,.230,,
1967,NBA,12,125,George Dalzell,Colgate,,,,,,,,,,,,,,,,
1967,NBA,13,135,Matthew Aitch,Michigan State,,,,,,,,,,,,,,,,
1966,NBA,1,2,Dave Bing,Syracuse,901,32769,18327,3420,5397,.441,,.775,36.4,20.3,3.8,6.0,68.8,.101,-0.3,5.6
1966,NBA,2,12,Dorie Murrey,Detroit Mercy,357,4486,1683,1555,226,.425,,.679,12.6,4.7,4.4,0.6,6.5,.070,,
1966,NBA,3,22,Ollie Darden,Michigan,,,,,,,,,,,,,,,,
1966,NBA,4,32,Jeffrey Congdon,BYU,,,,,,,,,,,,,,,,
1966,NBA,5,42,William Pickens,Georgia Southern University,,,,,,,,,,,,,,,,
1966,NBA,6,52,Carroll Hooser,SMU,,,,,,,,,,,,,,,,
1966,NBA,7,61,Ted Manning,NC Central,,,,,,,,,,,,,,,,
1966,NBA,8,70,George McNeil,Southern Illinois,,,,,,,,,,,,,,,,
1965,NBA,1T,3,Bill Buntin,Michigan,42,713,324,252,36,.395,,.615,17.0,7.7,6.0,0.9,0.9,.062,,
1965,NBA,2,14,Tom Van Arsdale,Indiana,929,28682,14232,3942,2085,.431,,.762,30.9,15.3,4.2,2.2,36.6,.061,-2.9,-2.2
1965,NBA,3,23,Ron Reed,Notre Dame,119,2245,951,762,173,.364,,.571,18.9,8.0,6.4,1.5,-1.0,-0.021,,
1965,NBA,4,32,Jim King,Oklahoma State,,,,,,,,,,,,,,,,
1965,NBA,5,41,Ted Manning,NC Central,,,,,,,,,,,,,,,,
1965,NBA,6,50,Barry Smith,High Point University,,,,,,,,,,,,,,,,
1964,NBA,1,2,Joe Caldwell,Arizona State,468,13874,7127,2367,1257,.459,,.634,29.6,15.2,5.1,2.7,23.9,.083,,
1964,NBA,2,11,Les Hunter (↳BAL),Loyola Chicago,24,114,42,50,11,.281,,.429,4.8,1.8,2.1,0.5,-0.5,-0.210,,
1964,NBA,3,20,Wali Jones (↳BAL),Villanova,607,14420,6140,1394,1947,.409,,.800,23.8,10.1,2.3,3.2,14.9,.049,-3.8,-0.1
1964,NBA,4,29,Jim Davis,Colorado,597,10027,3997,3109,739,.461,,.674,16.8,6.7,5.2,1.2,19.2,.092,0.1,1.1
1964,NBA,5,38,Ray Wolford,Toledo,,,,,,,,,,,,,,,,
1964,NBA,6,47,Larry Phillips,Rice University,,,,,,,,,,,,,,,,
1964,NBA,7,56,Jerry Jackson,Ohio University,,,,,,,,,,,,,,,,
1964,NBA,8,65,Ralph Telken,Rockhurst University,,,,,,,,,,,,,,,,
1963,NBA,1,4,Eddie Miles,Seattle University,605,15681,8120,1860,1225,.440,,.747,25.9,13.4,3.1,2.0,24.4,.075,,
1963,NBA,2,13,Jerry Smith,Furman University,,,,,,,,,,,,,,,,
1963,NBA,3,22,Mike McCoy,Miami (FL),,,,,,,,,,,,,,,,
1963,NBA,4,31,Dave Erickson,Marquette,,,,,,,,,,,,,,,,
1963,NBA,5,40,Bill Small,Illinois,,,,,,,,,,,,,,,,
1963,NBA,6,49,Reggie Harding,,205,5529,1839,1865,343,.413,,.607,27.0,9.0,9.1,1.7,5.7,.049,,
1963,NBA,7,58,Ira Harge,New Mexico,,,,,,,,,,,,,,,,
1963,NBA,8,67,Gary Silc,Northern Michigan University,,,,,,,,,,,,,,,,
1963,NBA,9,72,Ernie Dunston,Seattle University,,,,,,,,,,,,,,,,
1962,NBA,1T,4,Dave DeBusschere,Detroit Mercy,875,31202,14053,9618,2497,.432,,.699,35.7,16.1,11.0,2.9,60.8,.093,1.7,2.5
1962,NBA,2,13,Kevin Loughery,St. John's,755,22208,11575,2254,2803,.413,,.803,29.4,15.3,3.0,3.7,29.8,.064,,
1962,NBA,3,22,Harold Hudgens,Texas Tech,,,,,,,,,,,,,,,,
1962,NBA,4,31,Reggie Harding,,205,5529,1839,1865,343,.413,,.607,27.0,9.0,9.1,1.7,5.7,.049,,
1962,NBA,5,40,Lindberg Moody,South Carolina,,,,,,,,,,,,,,,,
1962,NBA,6,49,Ed Noe,Morehead State University,,,,,,,,,,,,,,,,
1962,NBA,7,58,John Bradley,Lawrence University,,,,,,,,,,,,,,,,
1962,NBA,8,66,Mike Rice,Duquesne,,,,,,,,,,,,,,,,
1962,NBA,9,75,Bill Nelson,Hamline University,,,,,,,,,,,,,,,,
1962,NBA,10,84,Glenn Moore,Oregon,,,,,,,,,,,,,,,,
1961,NBA,1,4,Ray Scott,University of Portland,684,21339,10184,7154,1618,.405,,.720,31.2,14.9,10.5,2.4,30.8,.069,,
1961,NBA,2,17,Johnny Egan,Providence,712,14448,5521,1294,2102,.429,,.805,20.3,7.8,1.8,3.0,23.7,.079,,
1961,NBA,3,26,Doug Kistler,Duke,5,13,8,1,0,.500,,.500,2.6,1.6,0.2,0.0,0.0,.123,,
1961,NBA,4,35,George Finley,Tennessee State,,,,,,,,,,,,,,,,
1961,NBA,5,44,Danny Doyle,Belmont Abbey College,4,25,16,8,3,.500,,.800,6.3,4.0,2.0,0.8,0.1,.216,,
1961,NBA,6,53,Lee Patrone,West Virginia,,,,,,,,,,,,,,,,
1961,NBA,7,62,Bert Price,Wittenberg University,,,,,,,,,,,,,,,,
1961,NBA,8,71,Walter Ward,Hampton,,,,,,,,,,,,,,,,
1961,NBA,9,79,Peter Baltic,Penn State,,,,,,,,,,,,,,,,
1961,NBA,10,86,Wayne Monson,Northern Michigan University,,,,,,,,,,,,,,,,
1961,NBA,11,94,Richard Kraft,State University of New York at Brockport,,,,,,,,,,,,,,,,
1960,NBA,1,4,Jackie Moreland,Louisiana Tech,348,6250,2684,1779,432,.413,,.709,18.0,7.7,5.1,1.2,8.0,.061,,
1960,NBA,2,12,Ron Johnson,Minnesota,14,103,37,29,2,.302,,.647,7.4,2.6,2.1,0.1,-0.1,-0.054,,
1960,NBA,3,20,Frank Case,Dayton,,,,,,,,,,,,,,,,
1960,NBA,4,28,Ken Remley,West Virginia Wesleyan College,,,,,,,,,,,,,,,,
1960,NBA,5,36,Willie Jones,Northwestern,272,4568,2016,767,545,.393,,.682,16.8,7.4,2.8,2.0,0.8,.009,,
1960,NBA,6,44,Bill Lowry,Christian Brothers University,,,,,,,,,,,,,,,,
1960,NBA,7,52,Doug Moe,UNC,,,,,,,,,,,,,,,,
1960,NBA,8,59,Mike Yugovich,Youngstown State University,,,,,,,,,,,,,,,,
1960,NBA,9,66,Martin Holland,Kentucky Wesleyan College,,,,,,,,,,,,,,,,
1960,NBA,10,73,Joe Kennelly,Dayton,,,,,,,,,,,,,,,,
1960,NBA,11,78,Mel Peterson,Wheaton College,2,3,2,1,0,1.000,,,1.5,1.0,0.5,0.0,0.0,.514,,
